Datalogfile:;R101_IBN_TORGUE
2016-08-02 17:18:35
Samplerate:;24.0;ms

Conditions:
1;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 1: Torque (REAL)
2;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 2: Torque (REAL)
3;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 3: Torque (REAL)
4;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 4: Torque (REAL)
5;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 5: Torque (REAL)
6;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 6: Torque (REAL)
7;No log
8;No log

No;Value 1;Value 2;Value 3;Value 4;Value 5;Value 6;Value 7;Value 8;
117;-1.401446;4.949933;6.838793;-0.1232271;0.4417616;-0.01289413;;;
118;-1.331815;4.381193;7.121089;-0.099692;0.4552486;-0.02256344;;;
119;-1.204877;4.645009;6.858326;-0.09456521;0.4354779;-0.04248505;;;
120;-1.358772;4.296978;7.556343;-0.106532;0.4074221;-0.008892179;;;
121;-1.425717;4.159434;7.488564;-0.1082873;0.4212545;-0.02614823;;;
122;-1.441202;3.973912;7.235817;-0.1220982;0.4181625;-0.04052959;;;
123;-1.370444;3.986496;6.959149;-0.07900441;0.4237088;-0.04377766;;;
124;-1.37779;4.111259;7.500573;-0.08178522;0.421125;-0.03288801;;;
125;-1.330506;3.451659;7.128062;-0.100575;0.3998336;-0.03458024;;;
126;-1.361072;3.661836;7.07942;-0.0842969;0.4487449;-0.03360846;;;
127;-1.325653;3.510189;7.117923;-0.1010209;0.4195672;-0.02300528;;;
128;-1.224094;3.705422;7.254584;-0.09514986;0.415834;-0.02339093;;;
129;-1.355904;3.158792;6.903209;-0.09092233;0.424372;-0.02280181;;;
130;-1.414228;3.483089;7.445916;-0.06517998;0.4152887;-0.02202176;;;
131;-1.471101;3.023453;7.39148;-0.0643294;0.3951947;-0.01854347;;;
132;-1.388071;3.24104;7.37515;-0.07877052;0.4196271;-0.01931602;;;
133;-1.33742;2.872483;6.936372;-0.05726535;0.411627;-0.03171911;;;
134;-1.429046;2.920218;7.353063;-0.09644137;0.375805;-0.01664612;;;
135;-1.330853;2.491376;7.682673;-0.08891673;0.3894849;-0.02192976;;;
136;-1.381239;2.681675;7.088386;-0.05958565;0.3857112;-0.02832492;;;
137;-1.365281;2.47993;7.589521;-0.04689321;0.3934254;-0.04018821;;;
138;-1.407755;2.605642;7.357277;-0.02379813;0.3826938;-0.02888597;;;
139;-1.470728;2.345507;7.574037;-0.03938416;0.3934124;-0.036057;;;
140;-1.511657;2.28992;7.06093;-0.04589301;0.3796926;-0.04920086;;;
141;-1.508193;2.376523;7.421716;-0.02433609;0.3977529;-0.04964983;;;
142;-1.465967;1.976085;7.559489;-0.03311139;0.402546;-0.03114136;;;
143;-1.427289;2.048828;7.344347;-0.02695216;0.4178484;-0.03317294;;;
144;-1.384514;1.714275;7.419624;-0.03444281;0.4198834;-0.02843324;;;
145;-1.38058;2.049117;7.471074;-0.01343812;0.4109257;-0.03732228;;;
146;-1.387479;1.747162;7.594088;-0.005530139;0.426299;-0.01690836;;;
147;-1.427111;1.999148;7.091525;0.001683741;0.413514;-0.0364299;;;
148;-1.498074;1.419387;7.685906;-0.01509754;0.4351784;-0.03326085;;;
149;-1.432685;1.494116;7.258242;-0.005441081;0.4458665;-0.02571593;;;
150;-1.547526;0.8604965;7.578614;-0.0002864579;0.4163819;-0.03932138;;;
151;-1.564144;1.229166;7.541532;0.009216984;0.4092369;-0.04059871;;;
152;-1.44764;1.302792;7.631725;0.03001535;0.4242184;-0.02777908;;;
153;-1.390804;1.568206;7.425991;0.03759134;0.4217673;-0.0307499;;;
154;-1.374023;0.9443357;7.19461;0.04076557;0.3994072;-0.04750052;;;
155;-1.437807;0.8615403;7.65953;0.0158206;0.4255627;-0.05794917;;;
156;-1.55511;0.6314545;7.68517;0.03944244;0.3962122;-0.03029568;;;
157;-1.515762;0.519906;7.601746;0.0277741;0.4155492;-0.03053264;;;
158;-1.592573;0.8618164;7.290942;0.01802166;0.4376909;-0.04218101;;;
159;-1.495103;0.5652101;7.422976;0.03721802;0.4082583;-0.02403475;;;
160;-1.346134;0.4753937;6.951081;0.04953944;0.4318359;-0.0227379;;;
161;-1.131974;-0.4965059;6.70606;0.04718605;0.4109856;-0.02704297;;;
162;-0.9892527;-1.242225;6.654541;0.0324827;0.3959235;-0.02594792;;;
163;-0.7691237;-1.909314;6.291424;0.0125618;0.3847683;-0.02812718;;;
164;-0.5366383;-2.245599;5.790413;0.03079031;0.3658554;-0.02108147;;;
165;-0.4805912;-2.647607;5.126508;0.02888649;0.3504446;-0.03160023;;;
166;-0.2243329;-3.145706;5.06541;0.03305242;0.3034716;-0.03724746;;;
167;-0.1293056;-3.428861;5.458699;0.02368744;0.3221365;-0.02060513;;;
168;-0.01906604;-3.786245;4.926421;0.004200219;0.2874855;-0.0161761;;;
169;-0.05101291;-4.590241;4.635742;0.0227311;0.2858943;-0.01765817;;;
170;-0.02354434;-4.870402;4.677164;0.01938866;0.2726047;-0.0002879061;;;
171;-0.07488907;-4.438627;5.101813;0.03552653;0.2475827;0.0005170867;;;
172;-0.03238716;-4.108955;4.744548;0.02467415;0.2300773;-0.004772151;;;
173;-0.2011243;-4.278781;4.829;0.04400549;0.211301;-0.004000518;;;
174;-0.3634584;-4.263825;5.209304;0.05119618;0.214132;0.006953546;;;
175;-0.4904515;-4.39699;5.246573;0.04835467;0.2172832;0.008804427;;;
176;-0.6369772;-4.556891;5.464402;0.05393076;0.2045094;0.009015837;;;
177;-0.6632373;-4.401657;5.391317;0.06314287;0.1948866;0.01490179;;;
178;-0.7151012;-4.305722;5.271721;0.05471996;0.1874277;0.01230066;;;
179;-0.6784996;-4.344833;5.237725;0.05631914;0.1801497;0.01716781;;;
180;-0.6297803;-4.472434;5.304312;0.05859277;0.1693465;0.01841505;;;
181;-0.6169178;-4.613832;5.370372;0.05757174;0.1713531;0.0275008;;;
182;-0.6760393;-4.598432;5.374043;0.06694499;0.1688464;0.0256117;;;
183;-0.6607597;-4.536407;5.330038;0.06376683;0.1658647;0.02660342;;;
184;-0.6643564;-4.53549;5.319294;0.06025242;0.155449;0.03185145;;;
185;-0.6562148;-4.613699;5.323527;0.05753006;0.1537065;0.02964659;;;
186;-0.650981;-4.687933;5.341063;0.0584724;0.152099;0.02777713;;;
187;-0.6515634;-4.774362;5.337163;0.05559672;0.1499182;0.03164677;;;
188;-0.6582145;-4.801898;5.329499;0.05759726;0.1478655;0.03063685;;;
189;-0.6333705;-4.846102;5.317316;0.05670013;0.1335671;0.03164788;;;
190;-0.6189981;-4.927011;5.305293;0.05510988;0.1352177;0.03037929;;;
191;-0.615597;-4.934148;5.290599;0.05898953;0.126159;0.033429;;;
192;-0.6471923;-4.961523;5.292713;0.06024196;0.1243763;0.0281447;;;
193;-0.6442234;-5.058825;5.300736;0.0599023;0.1220732;0.02971268;;;
194;-0.6379313;-5.05771;5.281828;0.05942176;0.118189;0.03414233;;;
195;-0.6375479;-5.08531;5.273219;0.05603427;0.1179815;0.03770131;;;
196;-0.6244819;-5.079816;5.255649;0.05735973;0.1104233;0.03696411;;;
197;-0.7224706;-5.10313;5.26611;0.04814495;0.1115224;0.03272114;;;
198;-1.023723;-5.125159;5.245492;0.04836297;0.106889;0.0270488;;;
199;-1.591239;-5.175329;5.226844;0.05822413;0.1018215;0.03201007;;;
200;-2.753283;-5.17448;5.235775;0.04843791;0.1016741;0.03284205;;;
201;-4.328622;-5.133533;5.210677;0.05410257;0.09673446;0.03391494;;;
202;-5.858569;-5.188047;5.23337;0.05409351;0.100141;0.03449622;;;
203;-7.013626;-5.211547;5.206159;0.05688905;0.09450634;0.0334121;;;
204;-7.653901;-5.225502;5.199524;0.0548288;0.08827516;0.03602795;;;
205;-7.888807;-5.274106;5.198163;0.05650399;0.08402767;0.03346612;;;
206;-8.125258;-5.272048;5.181951;0.05480425;0.08472869;0.03523094;;;
207;-8.025135;-5.301108;5.196321;0.05822149;0.0822516;0.0382748;;;
208;-7.485772;-5.335519;5.194251;0.05492187;0.07426765;0.03430068;;;
209;-7.710269;-5.424956;5.174628;0.05783265;0.07846744;0.0357468;;;
210;-6.910466;-5.424273;5.162568;0.0569143;0.06776901;0.04152799;;;
211;-5.633543;-5.447742;5.15123;0.06156696;0.07233223;0.03753502;;;
212;-4.810861;-5.486846;5.150733;0.05207006;0.06477458;0.0340732;;;
213;-3.976389;-5.494374;5.153146;0.04676948;0.06619432;0.03355366;;;
214;-3.303523;-5.53758;5.139344;0.05377868;0.06572106;0.03573313;;;
215;-2.6351;-5.547261;5.142094;0.05475974;0.06224977;0.03865894;;;
216;-2.352892;-5.571371;5.143413;0.05723682;0.06089687;0.03527145;;;
217;-2.565306;-5.571566;5.12723;0.05675713;0.05349211;0.03530492;;;
218;-3.265819;-5.602506;5.130836;0.05122903;0.05316585;0.03933975;;;
219;-3.730237;-5.630794;5.122765;0.05139664;0.05073527;0.0333538;;;
220;-3.121526;-5.666174;5.112532;0.05153604;0.04623665;0.03160232;;;
221;-2.520206;-5.65106;5.105131;0.04932247;0.04455045;0.0344202;;;
222;-2.328844;-5.656439;5.082769;0.05252052;0.04644784;0.03834074;;;
223;-2.509795;-5.668941;5.107243;0.05297672;0.04093841;0.02791937;;;
224;-2.896903;-5.690763;5.092652;0.04656394;0.04392464;0.02959264;;;
225;-2.853546;-5.681382;5.092584;0.05156106;0.03578201;0.02930771;;;
226;-2.674864;-5.714435;5.098868;0.04826313;0.03744633;0.02934785;;;
227;-3.055391;-5.721424;5.074265;0.05614766;0.03450704;0.03397511;;;
228;-3.084932;-5.749051;5.086449;0.05502238;0.03383044;0.03050427;;;
229;-2.855463;-5.760556;5.06138;0.04869151;0.02262409;0.0313447;;;
230;-2.116899;-5.748801;5.060872;0.05263778;0.02135163;0.03403413;;;
231;-2.473346;-5.732416;5.062261;0.05268829;0.02142419;0.0285364;;;
232;-2.904944;-5.734592;5.057108;0.05139844;0.01601052;0.02911399;;;
233;-3.355635;-5.727518;5.061619;0.05316064;0.01567032;0.02837279;;;
234;-2.716168;-5.730682;5.05007;0.05197392;0.01857826;0.02914056;;;
235;-2.61267;-5.731614;5.045423;0.04834929;0.01923941;0.02551125;;;
236;-2.522559;-5.783401;5.029191;0.04907263;0.01522158;0.03418593;;;
237;-3.269285;-5.764383;5.022143;0.04395574;0.006413523;0.02496719;;;
238;-2.88541;-5.757668;5.004443;0.04518086;0.01601899;0.03148291;;;
239;-2.79879;-5.732188;5.02544;0.05155068;0.01309074;0.02076876;;;
240;-2.519465;-5.811954;5.001631;0.04654109;0.01727178;0.03252211;;;
241;-2.860474;-5.766303;5.009885;0.04742675;0.009171936;0.02578502;;;
242;-2.923842;-5.762191;4.996583;0.05003962;0.002598164;0.02369511;;;
243;-2.824744;-5.757327;5.003812;0.04418515;0.004327072;0.02465582;;;
244;-2.579763;-5.73536;4.988983;0.04184502;0.006899545;0.02898929;;;
245;-2.822213;-5.769488;5.001825;0.04255633;-0.0008026938;0.02948008;;;
246;-3.020941;-5.794529;4.988882;0.04273529;0.008859205;0.02386922;;;
247;-3.188284;-5.787976;4.983938;0.04086758;0.008033963;0.02417013;;;
248;-2.505518;-5.755226;4.990577;0.04430745;0.003374035;0.02285818;;;
249;-2.532336;-5.774098;4.97744;0.04197821;0.001961158;0.02512352;;;
250;-2.585526;-5.773243;4.959369;0.04188155;0.003464584;0.02192648;;;
251;-3.192866;-5.777044;4.958338;0.04279898;0.004023653;0.0216161;;;
252;-2.75712;-5.766876;4.949759;0.04264047;0.004042694;0.01739884;;;
253;-2.781986;-5.79141;4.951806;0.04752691;0.002888338;0.02493927;;;
254;-2.415632;-5.769342;4.942884;0.04864146;0.005152932;0.01887432;;;
255;-3.126618;-5.783684;4.967381;0.04094876;0.0003829564;0.0286488;;;
256;-3.217605;-5.78539;4.959311;0.0440908;-0.0007710331;0.02287576;;;
257;-2.75567;-5.768644;4.930065;0.04251718;0.002178538;0.01629074;;;
258;-2.402949;-5.742792;4.931191;0.03184227;0.001987305;0.02166457;;;
259;-2.637667;-5.783358;4.935069;0.03972255;0.001338222;0.02018293;;;
260;-3.17116;-5.79318;4.936505;0.03852757;0.0009666621;0.01658315;;;
261;-2.823375;-5.752969;4.927929;0.04441909;0.0008265642;0.02055051;;;
262;-2.743091;-5.795415;4.906693;0.03974099;0.003975077;0.02532698;;;
263;-2.599345;-5.773047;4.913982;0.04531121;-0.001542083;0.02269826;;;
264;-3.215498;-5.75263;4.912975;0.04499406;0.002240702;0.01584214;;;
265;-2.971432;-5.757029;4.905354;0.04035654;0.00180736;0.02153968;;;
266;-2.638948;-5.737744;4.918927;0.04516158;0.001575227;0.01996481;;;
267;-2.414936;-5.773147;4.889314;0.04053765;0.002019779;0.01829869;;;
268;-2.724531;-5.749732;4.911551;0.03801052;0.001972971;0.02380307;;;
269;-3.029275;-5.751553;4.911476;0.03302914;0.004904383;0.01493965;;;
270;-2.916984;-5.755768;4.885807;0.03648095;0.002737363;0.01109838;;;
271;-2.648116;-5.750552;4.882476;0.03613303;0.005772738;0.01937584;;;
272;-2.375351;-5.746795;4.892961;0.0283395;0.004162685;0.01597639;;;
273;-1.884561;-5.722379;4.909637;0.04020469;0.004367113;0.01995818;;;
274;-0.932342;-5.725448;4.881847;0.03819662;0.006704181;0.01303757;;;
275;0.3551271;-5.745056;4.888636;0.04093273;-0.001251576;0.01987591;;;
276;1.512076;-5.698396;4.883078;0.03071862;0.00186515;0.01738978;;;
277;2.781572;-5.669127;4.875697;0.03858078;0.005003036;0.02030743;;;
278;4.058249;-5.644543;4.893705;0.02983782;-0.005475895;0.01304285;;;
279;3.297635;-5.546054;4.871531;0.02564933;-0.0008025212;0.01416462;;;
280;2.828804;-5.469428;4.879333;0.02609498;-0.005911056;0.01381452;;;
281;2.863429;-5.475482;4.865616;0.02500132;0.0001457247;0.01193214;;;
282;3.334859;-5.489038;4.871562;0.01373693;-0.00254234;0.008159067;;;
283;3.645418;-5.436577;4.879533;0.01949373;-0.006817962;0.007245111;;;
284;4.065599;-5.400104;4.870863;0.01031011;-0.01172439;0.009105712;;;
285;4.513303;-5.325736;4.869274;0.007971527;-0.009902566;0.01395495;;;
286;5.554672;-5.299738;4.850744;0.00664017;-0.009283612;0.008878291;;;
287;5.974926;-5.318056;4.85552;0.001950997;-0.008901812;0.01224323;;;
288;6.733207;-5.254803;4.872145;0.003866353;-0.011652;0.009545087;;;
289;7.488322;-5.23448;4.861441;-0.0003323709;-0.009535651;0.01535989;;;
290;7.906993;-5.244224;4.859449;-0.006071234;-0.01645059;0.01090788;;;
291;8.032168;-5.194241;4.867227;-0.01042662;-0.01054455;0.0123911;;;
292;7.853281;-5.183658;4.88108;-0.01016182;-0.01329239;0.006405228;;;
293;7.693024;-5.189114;4.86868;-0.0124245;-0.01181006;0.009785791;;;
294;6.566796;-5.170512;4.844341;-0.009866849;-0.0143303;0.01135401;;;
295;6.062581;-5.151454;4.86558;-0.01985493;-0.01663489;0.01105649;;;
296;5.603369;-5.118782;4.855615;-0.01268407;-0.01418224;0.004967684;;;
297;4.929881;-5.099484;4.853014;-0.01858687;-0.01656326;0.00553922;;;
298;3.815476;-5.12029;4.846512;-0.02029204;-0.01405564;0.01237249;;;
299;2.695574;-5.205708;4.857187;-0.02190272;-0.01712069;0.005125252;;;
300;1.597997;-5.161478;4.86375;-0.02129062;-0.01796715;0.01367684;;;
301;2.192003;-5.133179;4.842951;-0.01901337;-0.01815616;0.00632823;;;
302;2.82648;-5.113904;4.84422;-0.02672842;-0.01637796;0.01053688;;;
303;2.976363;-5.107387;4.866422;-0.02856343;-0.01400218;0.009138774;;;
304;3.029828;-5.10816;4.834538;-0.03078266;-0.01718543;0.008713936;;;
305;2.695122;-5.132469;4.837135;-0.02767348;-0.01462875;0.003970532;;;
306;2.397059;-5.193027;4.838499;-0.03932795;-0.02211423;0.008894539;;;
307;2.233732;-5.133257;4.842739;-0.03798756;-0.02222262;0.007601284;;;
308;2.335179;-5.114612;4.836369;-0.03706714;-0.01955388;0.006961259;;;
309;2.261156;-5.113227;4.835374;-0.03525904;-0.02038313;0.004727698;;;
310;2.879497;-5.105433;4.835618;-0.03891495;-0.02331022;0.006544798;;;
311;2.663326;-5.133763;4.832553;-0.04002122;-0.0187244;0.005842728;;;
312;2.721217;-5.143564;4.829581;-0.04893307;-0.01900315;0.009208401;;;
313;2.419126;-5.126041;4.822998;-0.02991791;-0.0174526;0.00229312;;;
314;2.214084;-5.130588;4.838257;-0.05093448;-0.01954681;0.004555;;;
315;2.389812;-5.107142;4.83335;-0.03929525;-0.02453372;0.009434278;;;
316;2.695764;-5.138502;4.808403;-0.03695191;-0.02739084;0.004447538;;;
317;2.766792;-5.132773;4.823494;-0.03746847;-0.01745651;0.002569672;;;
318;2.463174;-5.123661;4.833981;-0.05376907;-0.02297541;0.002671363;;;
319;2.582932;-5.108573;4.84237;-0.04460397;-0.02328276;0.009009606;;;
320;2.437027;-5.118062;4.836896;-0.04688196;-0.01951325;0.005183687;;;
321;2.737562;-5.145286;4.833621;-0.05820781;-0.0299769;0.006747041;;;
322;2.33744;-5.11622;4.833898;-0.05273025;-0.02679156;0.004644014;;;
323;2.482805;-5.123762;4.816628;-0.05016401;-0.02293449;0.004993801;;;
324;2.438093;-5.145452;4.842605;-0.04516217;-0.02370965;0.0060781;;;
325;2.864841;-5.126534;4.821249;-0.04087602;-0.02511387;0.008198024;;;
326;2.600495;-5.145926;4.835893;-0.03752154;-0.02169844;0.008523812;;;
327;2.55707;-5.141798;4.822655;-0.05765393;-0.02227651;0.003005327;;;
328;2.457699;-5.161107;4.826917;-0.04593337;-0.02432275;0.004073692;;;
329;2.722822;-5.117257;4.829398;-0.05410536;-0.02827375;0.006760179;;;
330;2.424491;-5.114357;4.841258;-0.05007333;-0.02157138;0.00901251;;;
331;2.594483;-5.115341;4.820354;-0.05919033;-0.02225575;0.002934625;;;
332;2.414261;-5.140191;4.830457;-0.05720347;-0.02870497;0.006369847;;;
333;2.607058;-5.099568;4.810826;-0.05628184;-0.02327676;0.006669918;;;
334;2.51281;-5.142374;4.812084;-0.05784061;-0.02109302;0.005980136;;;
335;2.747622;-5.120615;4.814858;-0.05706733;-0.02197042;0.004530827;;;
336;2.433365;-5.092185;4.802378;-0.05256966;-0.02918817;0.00442403;;;
337;2.513823;-5.164768;4.802657;-0.0500719;-0.02027753;0.005812563;;;
338;2.405737;-5.100502;4.82543;-0.06280085;-0.02115744;0.004386976;;;
339;2.972172;-5.146449;4.812717;-0.0553171;-0.02763025;0.007259384;;;
340;2.560412;-5.100001;4.812689;-0.05378384;-0.02414199;0.004949665;;;
341;2.487066;-5.129587;4.810156;-0.05496513;-0.02730357;0.007001105;;;
342;2.177892;-5.152829;4.802204;-0.05547902;-0.02286293;0.003684834;;;
343;2.677213;-5.11909;4.798587;-0.05735862;-0.02841883;0.006505992;;;
344;2.666875;-5.176552;4.811361;-0.06015734;-0.02892792;0.006246902;;;
345;2.839963;-5.168933;4.793511;-0.05365935;-0.02648437;0.003896889;;;
346;2.239006;-5.134853;4.816276;-0.06251923;-0.02784971;0.004910841;;;
347;2.544967;-5.170236;4.804049;-0.06088576;-0.02592034;0.002918595;;;
348;2.663119;-5.128641;4.812429;-0.06138081;-0.02671908;0.006925703;;;
349;2.68367;-5.146021;4.808956;-0.05863011;-0.02623137;0.004131697;;;
350;2.393948;-5.161906;4.808644;-0.06205133;-0.03111728;-0.0008266472;;;
351;2.455417;-5.15709;4.79625;-0.05704189;-0.03091278;0.005382611;;;
352;2.590309;-5.195112;4.803113;-0.05902378;-0.03081318;0.005589896;;;
353;2.629519;-5.11239;4.814349;-0.05731576;-0.02224739;0.00531458;;;
354;2.559185;-5.161798;4.794593;-0.04998489;-0.02606146;0.007175918;;;
355;2.486458;-5.162561;4.816614;-0.04376433;-0.02856787;0.001482669;;;
356;2.513328;-5.133572;4.807845;-0.05766788;-0.02866325;0.008795444;;;
357;2.739811;-5.156653;4.80526;-0.04703227;-0.02518252;0.001039705;;;
358;2.461627;-5.123561;4.816135;-0.05018959;-0.03279316;0.00526502;;;
359;2.648203;-5.162511;4.808822;-0.05798575;-0.03181115;0.009154861;;;
360;2.2558;-5.130964;4.791242;-0.05104074;-0.02851594;0.003284555;;;
361;2.572138;-5.167252;4.796456;-0.05415912;-0.02705147;0.01110933;;;
362;2.532094;-5.176714;4.801028;-0.06503414;-0.02878332;0.009100048;;;
363;2.830864;-5.15208;4.783017;-0.06006303;-0.02888708;0.002148431;;;
364;2.532806;-5.136587;4.793229;-0.06097101;-0.03056893;0.005215353;;;
365;2.527783;-5.17034;4.78647;-0.05577342;-0.03242389;0.005750722;;;
366;2.519068;-5.176548;4.788566;-0.05914985;-0.02413085;0.009616565;;;
367;2.512146;-5.186772;4.7923;-0.06053029;-0.03189231;0.009771358;;;
368;2.679807;-5.135834;4.790201;-0.04758024;-0.02918181;0.005186099;;;
369;2.284353;-5.140207;4.788947;-0.04875181;-0.03639506;0.008664002;;;
370;2.452554;-5.134945;4.788895;-0.05886119;-0.03254172;0.004398763;;;
371;2.542388;-5.172846;4.801816;-0.04622852;-0.03196805;0.005598985;;;
372;2.871316;-5.182773;4.785579;-0.05499393;-0.02800586;0.008472141;;;
373;2.494104;-5.175938;4.799376;-0.04503983;-0.02909938;0.008376896;;;
374;2.534723;-5.188922;4.774606;-0.05436102;-0.03039511;0.007059749;;;
375;2.621464;-5.185893;4.794523;-0.05447227;-0.02982894;0.004050417;;;
376;2.561049;-5.131103;4.790712;-0.05691108;-0.03091952;0.009324033;;;
377;2.534812;-5.192501;4.783957;-0.05246166;-0.03214051;0.003687433;;;
378;2.260099;-5.147067;4.786008;-0.05602737;-0.03816978;0.004069135;;;
379;2.53873;-5.153618;4.776161;-0.06024586;-0.02776673;0.01225609;;;
380;2.826122;-5.184067;4.786757;-0.05814219;-0.02917572;0.006735679;;;
381;2.675264;-5.149746;4.788809;-0.05728177;-0.02851649;0.006221377;;;
382;2.547839;-5.131233;4.791523;-0.04821084;-0.03105529;0.008352851;;;
383;2.230893;-5.191634;4.78082;-0.04611462;-0.02705224;0.003708794;;;
384;2.740445;-5.137355;4.784368;-0.05372721;-0.02672251;0.008946485;;;
385;2.371483;-5.140089;4.771932;-0.04938733;-0.02787608;0.006167243;;;
386;2.84259;-5.196692;4.793736;-0.05645028;-0.03135356;0.005855244;;;
